PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
8904;"Centro de Salud Mental Ciudad Lineal";"";"Consultar telefónicamente.";"Atención especializada ambulatoria de salud mental.";"Metro: Ciudad Lineal (línea 5)  Bus: 105, 38, 4, 48, 70";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6ea224e0d61c010VgnVCM1000000b205a0aRCRD";"DOCTOR CIRAJAS";"CALLE";"V";"20";"3ª y 4ª";"";"";"";"MADRID";"MADRID";"28017";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"445965";"4476279";"40.43540075990557";"-3.637089776932169";"914 030 715 / 914 030 811 / 913 261 025 Ext 48";"914 040 195";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
8915;"Centro de Salud Mental de Arganzuela";"";"Consultar telefónicamente";"Atención especializada ambulatoria de salud mental.";"Metro: Puerta de Toledo (línea 5)  Bus: 148, 3, C2, 17, 41, C1, 18, 23, 35, 60, C03, 002  Bicimad: Estación 45 (Puerta de Toledo, 1)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=477a224e0d61c010VgnVCM1000000b205a0aRCRD";"DE SEGOVIA";"RONDA";"V";"52";"2";"";"";"";"MADRID";"MADRID";"28005";"1";"IMPERIAL";"2";"ARGANZUELA";"439524";"4473155";"40.40680594196195";"-3.712728756496077";"914 182 981";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
8916;"Centro de Salud Mental de Barajas";"";"Consultar telefónicamente";"Atención especializada ambulatoria de salud mental.";"Bus: 105, 115, 101";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d98a224e0d61c010VgnVCM1000000b205a0aRCRD";"GENERAL";"AVENIDA";"V";"5";"2ª";"A";"";"";"MADRID";"MADRID";"28042";"3";"CASCO H.BARAJAS";"21";"BARAJAS";"450995";"4480424";"40.4730441402139";"-3.5781073547601787";"913 056 017";"913 056 419";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
8900;"Centro de Salud Mental de Centro";"";"Consultar telefónicamente";"Atención especializada ambulatoria de salud mental";"Metro: Tirso de Molina (línea 1)  Bus: 26, 32, 6, M1, 002, SE712  Bicimad: Estación 41 (calle Atocha, 54)  Aparcamiento: Garaje Centro (68), calle Relatores, 11";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=feaa224e0d61c010VgnVCM1000000b205a0aRCRD";"DE LA CABEZA";"CALLE";"V";"4";"1ª";"";"";"";"MADRID";"MADRID";"28012";"2";"EMBAJADORES";"1";"CENTRO";"440389";"4473896";"40.411670975056886";"-3.703881601171723";"915 271 095 / 915 271 418";"915 300 520";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
8912;"Centro de Salud Mental de Chamartín";"";"Consultar telefónicamente";"Atención especializada ambulatoria de salud mental.";"Metro: Cartagena y Parque Avenidas (línea 7)  Bus: 43, 48  Bicimad: Estación 241 (avenida de Camilo José Cela, 23)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=81ca224e0d61c010VgnVCM1000000b205a0aRCRD";"MARQUÉS DE AHUMADA";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28028";"4";"GUINDALERA";"4";"SALAMANCA";"443328";"4476442";"40.4366846275659";"-3.668193331101843";"917 131 991";"913 613 574";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
8909;"Centro de Salud Mental de Chamberí";"";"Consultar telefónicamente";"Atención especializada ambulatoria de salud mental.";"Metro: Alonso Cano (línea 7), Ríos Rosas (línea 1), Gregorio Marañón (línea 7 y 10)  Bus: 5, 12, 45  Bicimad: Estación 129 (calle José Abascal, 33)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=14da224e0d61c010VgnVCM1000000b205a0aRCRD";"MODESTO LAFUENTE";"CALLE";"V";"21";"1ª";"";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"440951";"4476834";"40.44005949998657";"-3.696265827531813";"913 301 841 / 913 304 142";"913 301 874";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
37193;"Centro de Salud Mental de Latina - Galiana";"";"Consultar telefónicamente.";"Atención especializada ambulatoria de salud mental.";"Metro: Puerta del Ángel (línea 6)  Bus: 138";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d77444a2951c010VgnVCM2000000c205a0aRCRD";"GALIANA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28011";"2";"PUERTA DEL ANGEL";"10";"LATINA";"437933";"4473534";"40.41010296708976";"-3.7315265142002514";"915 261 928 / 915 263 368";"915 261 576";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
8911;"Centro de Salud Mental de Moncloa";"";"Consultar telefónicamente";"Atención especializada ambulatoria de salud mental.";"Metro: Ventura Rodríguez (línea 3)  Bus: 62, 74, 001, 1, 133, 138, 44, C1, 2, C2, 002, C03  Bicimad: Estación 114 (calle Quintana, 11 - 13)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e1b224e0d61c010VgnVCM1000000b205a0aRCRD";"DE QUINTANA";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28008";"";"ARGÜELLES";"";"MONCLOA-ARAVACA";"439158";"4475489";"40.42780498311375";"-3.7172651165081847";"915 417 267 / 913 445 069 / 913 445 022";"915 423 536";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
8910;"Centro de Salud Mental de Moratalaz";"";"Consultar telefónicamente.";"Atención especializada ambulatoria de salud mental.";"Metro: Pavones (línea 9)  Bus: 140, 8, 20, 100, 32, 142, 144";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e03b224e0d61c010VgnVCM1000000b205a0aRCRD";"HACIENDA DE PAVONES";"CALLE";"V";"348";"";"";"";"";"MADRID";"MADRID";"28030";"1";"PAVONES";"14";"MORATALAZ";"446323";"4472538";"40.399841881364864";"-3.63383200802786";"913 283 209 / 913 283 081";"917 727 776";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
8908;"Centro de Salud Mental de Puente de Vallecas";"";"Consultar telefónicamente.";"Atención especializada ambulatoria de salud mental.";"Metro: Puente de Vallecas y Nueva Numancia (línea 1)  Bus: 10, 111, 24, 310, 136, 54, 57, 58";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=734b224e0d61c010VgnVCM1000000b205a0aRCRD";"PE&amp;Ntilde;A GORBEA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28053";"2";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"443328";"4471888";"40.39566867834174";"-3.66779947609606";"914 778 747 / 914 778 946 / 914 778 646";"914 779 137";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
8921;"Centro de Salud Mental de Salamanca";"";"Consultar telefónicamente.";"Atención especializada ambulatoria de salud mental.";"Metro: O&amp;acute;Donnell (línea 6)  Bus: 20, 146, 15, 52  Bicimad: Estación 85 (avenida de Menéndez Pelayo esquina calle O'Donnell) / estación 96 (Calle Alcalá, 111) / estación 97 (Avenida de Menéndez Pelayo, 3)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=986b224e0d61c010VgnVCM1000000b205a0aRCRD";"O'DONNELL";"CALLE";"V";"55";"baja";"";"";"";"MADRID";"MADRID";"28009";"2";"GOYA";"4";"SALAMANCA";"443044";"4474755";"40.42147680417171";"-3.6714023531659077";"915 042 796 / 915 040 034";"915 749 077";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
8919;"Centro de Salud Mental de Villaverde";"";"Consultar telefónicamente.";"Atención especializada ambulatoria de salud mental.";"Metro: Cruce Villaverde (línea 3)  Bus: 116, 18, 86, 130, 22";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2bb224e0d61c010VgnVCM1000000b205a0aRCRD";"DE TOTANES";"CALLE";"V";"1";"4ª";"";"";"";"MADRID";"MADRID";"28041";"5";"LOS ANGELES";"17";"VILLAVERDE";"440682";"4466979";"40.351252444754216";"-3.6985192544873033";"917 955 546 / 917 955 249";"917 978 953";"csmvillaverde@salud.madrid.org";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
8901;"Centro de Salud Mental Fuencarral";"";"Consultar telefónicamente.";"";"Metro: Begoña (línea 10)  Bus: 147";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=39fa224e0d61c010VgnVCM1000000b205a0aRCRD";"MELCHOR FERNÁNDEZ ALMAGRO";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28029";"5";"LA PAZ";"8";"FUENCARRAL-EL PARDO";"441422";"4480951";"40.4771715137825";"-3.691092443221497";"913 238 180";"913 143 240";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
8903;"Centro de Salud Mental Hortaleza";"";"Consultar telefónicamente.";"Atención especializada ambulatoria de salud mental.";"Metro: Mar de Cristal (línea 4 y 8)  Bus: 72, 120, 125, 172, 172SF";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb0b224e0d61c010VgnVCM1000000b205a0aRCRD";"MAR DE KARA";"CALLE";"V";"";"";"";"";"FRENTE A NÚMERO 18";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"445368";"4480255";"40.47117057642612";"-3.6444820023980355";"913 818 266 / 913 818 332";"913 818 332";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
7902951;"Centro de Salud Mental Infanto juvenil Carabanchel - Usera";"";"Consultar telefónicamente.";"Atención especializada ambulatoria de salud mental.";"Metro: Carabanchel Alto (línea 11)  Bus: 121, 131, 47, 108, 118";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d9bb458986bb410VgnVCM1000000b205a0aRCRD";"ANTONIA RODRÍGUEZ SACRISTÁN";"CALLE";"V";"4";"2.º";"A";"";"";"MADRID";"MADRID";"28044";"6";"BUENAVISTA";"11";"CARABANCHEL";"436517";"4469439";"40.37311569945423";"-3.7478059173712013";"915 089 522";"915 089 509";"usminfantojuvenil.hdoc@salud.madrid.org";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
5562342;"Centro de Salud Mental Latina - Las Águilas";"";"Consultar telefónicamente.";"Atención especializada ambulatoria de salud mental.";"Renfe: Fanjul  Bus: 17, 34, 117";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dff7891b0ed86210VgnVCM2000000c205a0aRCRD";"JOSE DE CADALSO";"CALLE";"V";"0";"1";"";"";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"434494";"4470515";"40.38264318541147";"-3.771744197591826";"917 060 061 / 917 062 587";"917 061 343 / 917 062 587";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
8918;"Centro de Salud Mental Retiro";"";"Consultar telefónicamente.";"Atención especializada ambulatoria de salud mental.";"Metro: Ibiza (línea 9)  Bus: 152, 20, 15, 2, 26, 61, 63, 215, C1, C2, 28  Bicimad: Estación 181 (calle Ibiza, 18)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=065b224e0d61c010VgnVCM1000000b205a0aRCRD";"LOPE DE RUEDA";"CALLE";"V";"43";"";"";"";"";"MADRID";"MADRID";"28009";"4";"IBIZA";"3";"RETIRO";"442516";"4474556";"40.4196477997268";"-3.677607955870502";"914 008 690 / 914 008 695";"915 739 932";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
8905;"Centro de Salud Mental San Blas";"";"Consultar telefónicamente.";"Atención especializada ambulatoria de salud mental.";"Metro: Simancas (línea 7)  Bus: 109";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b7b224e0d61c010VgnVCM1000000b205a0aRCRD";"CASTILLO DE UCLES";"CALLE";"V";"35";"";"";"";"y 37";"MADRID";"MADRID";"28037";"1";"SIMANCAS";"20";"SAN BLAS-CANILLEJAS";"447137";"4475790";"40.43106180744466";"-3.6232433423754538";"913 135 540 / 913 135 541 Ext 114";"913 242 093";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
8907;"Centro de Salud Mental Tetuán";"";"Consultal telefónicamente.";"Atención especializada ambulatoria de salud mental.";"Metro: Cuatro Caminos (línea 1, 2, 6), Nuevos Ministerios (línea 6, 8 y 10)  Renfe: Nuevos Ministerios  Bus: C1, 149";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd8b224e0d61c010VgnVCM1000000b205a0aRCRD";"MAUDES";"CALLE";"V";"32";"";"";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"440674";"4477400";"40.44512955125298";"-3.699584503327308";"915 349 920 / 915 347 363";"915 349 130";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
8914;"Centro de Salud Mental Usera";"";"Consultar telefónicamente.";"Atención especializada ambulatoria de salud mental.";"Metro: Almendrales (línea 3)  Bus: 6, 78";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=40ab224e0d61c010VgnVCM1000000b205a0aRCRD";"VISITACION";"CALLE";"V";"5";"2ª";"";"";"";"MADRID";"MADRID";"28026";"4";"ALMENDRALES";"12";"USERA";"440437";"4470393";"40.38199919729483";"-3.701723064805618";"915 001 015 / 915 001 230";"915 000 776";"csmusera@salud.madrid.org";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
6566703;"Centro de Salud Mental Vicálvaro";"";"Consultar telefónicamente.";"Atención especializada ambulatoria de salud mental.";"Metro: Vicálvaro (línea 9)  Bus: 130, 100, 106, 4, E3, E5";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=58629a368c3c9310VgnVCM2000000c205a0aRCRD";"CALAHORRA";"CALLE";"V";"11";"";"";"";"B";"MADRID";"MADRID";"28032";"";"AMBROZ";"";"VICALVARO";"448008";"4473095";"40.406847513994755";"-3.6127431819124416";"917 753 260 / 917 753 262";"917 753 261";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
5562302;"Centro de Salud Mental Villa de Vallecas";"";"Consultar telefónicamente.";"Atención especializada ambulatoria de salud mental.";"Metro: Miguel Hernández (línea 1)  Bus: 54, 144, 103, 142, 143, 58";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fa0891b0ed86210VgnVCM2000000c205a0aRCRD";"SAN CLAUDIO";"CALLE";"V";"154";"";"";"";"";"MADRID";"MADRID";"28038";"4";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"445765";"4471095";"40.388687170165554";"-3.6390057976158987";"913 909 953 / 913 909 877";"913 909 953";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"; 
176345;"Centro de Salud Mirasierra";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Mirasierra (línea 9).  Bus: 49, 64.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=03fb4b6faa61c010VgnVCM1000000b205a0aRCRD";"MIRADOR DE LA REINA";"CALLE";"V";"117";"";"";"";"";"MADRID";"MADRID";"28035";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"439084";"4482470";"40.49069597624914";"-3.718819303334679";"913 767 451";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
10759241;"Centro de Salud Montesa";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Manuel Becerra (líneas 2 y 6), Lista (línea 4), Diego de León (líneas 4, 5 y 6).  Bus: 12, 210, 43, 48, 56, C1, 1, 74.  Bicimad: Estación 145 (calle Ortega y Gasset, 87) y 192 (avenida de los Toreros, 3).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc3c855a64315610VgnVCM2000001f4a900aRCRD";"MONTESA";"CALLE";"V";"38";"";"";"";"";"MADRID";"MADRID";"28006";"5";"LISTA";"4";"SALAMANCA";"442999";"4475775";"40.43066819867429";"-3.672008133361961";"913 090 864 (cita previa)";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
8955;"Centro de Salud Monóvar";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Hortaleza (línea 4).  Bus: 129, 29, 7, 172.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=950c4b6faa61c010VgnVCM1000000b205a0aRCRD";"MONOVAR";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28033";"5";"APOSTOL SANTIAGO";"16";"HORTALEZA";"444326";"4480963";"40.477488458735365";"-3.656823708332616";"913 839 535";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
9025;"Centro de Salud Nuestra Señora de Fátima";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Eugenia de Montijo (línea 5).  Bus: 35, 34.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba2c4b6faa61c010VgnVCM1000000b205a0aRCRD";"NUESTRA SEÑORA DE FATIMA";"AVENIDA";"V";"93";"";"";"";"";"MADRID";"MADRID";"28047";"4";"VISTA ALEGRE";"11";"CARABANCHEL";"436437";"4470112";"40.3791723619984";"-3.7488035324559834";"915 255 643";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
8947;"Centro de Salud Numancia";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Bus: 141.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4d3c4b6faa61c010VgnVCM1000000b205a0aRCRD";"PUERTO DE COTOS";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28038";"6";"NUMANCIA";"13";"PUENTE DE VALLECAS";"444144";"4472563";"40.40179559244056";"-3.658243977346573";"913 287 410";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
9034;"Centro de Salud Núñez Morgado";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Plaza de Castilla (líneas 1, 9 y 10), Chamartín (1, 10).  Bus: 5, 66, 107, 129, 174, 70.  Cercanías Renfe: Chamartín (líneas C1, C2, C3, C4, C7, C8, C10, Regional).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=df4c4b6faa61c010VgnVCM1000000b205a0aRCRD";"NUÑEZ MORGADO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28036";"6";"CASTILLA";"5";"CHAMARTIN";"441901";"4479968";"40.46834995795906";"-3.6853399366612463";"913 143 151";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
17954;"Centro de Salud Orcasitas";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Bus: 116, 121, 131, 6, 60, 78, 81.";"Este Centro de Salud presta atención urgente como Centro Sanitario 24 horas de lunes a viernes de 17 a 8 horas del día siguiente y sábados, domingos y festivos las 24 horas.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d321e35bba51c010VgnVCM2000000c205a0aRCRD";"CESTONA";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28041";"1";"ORCASITAS";"12";"USERA";"439381";"4469367";"40.372680378354836";"-3.71405352060838";"913 412 009 / 112 (urgencias)";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
10759192;"Centro de Salud Orcasur";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Bus: 116, 76.   Cercanías Renfe: Orcasitas (línea C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b665dfe18de05610VgnVCM1000001d4a900aRCRD";"ARENAS DEL REY";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28041";"2";"ORCASUR";"12";"USERA";"440513";"4468541";"40.36532653890692";"-3.700633690827";"913 171 103";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
9000;"Centro de Salud Pacífico";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Conde de Casal (línea 6), Menéndez Pelayo (línea 1).  Bus: 14, 32, 152, 26, 63, C2, 10, C1.  Bicimad: Estaciones 75 (avenida Menéndez Pelayo, 90), 76 (avenida del Mediterráneo, 19).  Aparcamiento: Reyes Magos (35) plaza Reyes Magos.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f47c4b6faa61c010VgnVCM1000000b205a0aRCRD";"REYES MAGOS";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28007";"6";"NIÑO JESUS";"3";"RETIRO";"442663";"4473467";"40.407966365053795";"-3.67704293920089";"915 017 065 (cita previa)";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
9058;"Centro de Salud Palma Norte";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Noviciado (línea 2), San Bernardo (líneas 2 y 4).  Bus: 147, 3, 002.  Bicimad: Estación 15 (calle San Vicente Ferrer, 64).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26254b6faa61c010VgnVCM1000000b205a0aRCRD";"PALMA";"CALLE";"V";"59";"";"";"";"ESQUINA CALLE NORTE";"MADRID";"MADRID";"28015";"5";"UNIVERSIDAD";"1";"CENTRO";"439995";"4475350";"40.42662261170809";"-3.707385433644177";"915 214 578";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
8972;"Centro de Salud Pascual Rodríguez";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Lucero (línea 6).  Bus: 138, 31.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a9c4b6faa61c010VgnVCM1000000b205a0aRCRD";"PASCUAL RODRIGUEZ";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28011";"3";"LUCERO";"10";"LATINA";"436928";"4473075";"40.40589264108715";"-3.7433131166088893";"914 646 445";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
10759171;"Centro de Salud Paseo Imperial";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Pirámides (línea 5).  Bus: 23, 35, 18, 36, 62, 116, 118, 119, 34.  Cercanías Renfe: Pirámides (líneas C1 y C10).  Bicimad: Estación 169 (calle Toledo, 181).";"Este Centro de Salud presta atención urgente como Centro Sanitario 24 horas de lunes a viernes de 17 a 8 horas del día siguiente y sábados, domingos y festivos las 24 horas.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8762dfe18de05610VgnVCM1000001d4a900aRCRD";"TOLEDO";"CALLE";"V";"180";"";"";"";"";"MADRID";"MADRID";"28005";"1";"IMPERIAL";"2";"ARGANZUELA";"439381";"4472578";"40.4016064809333";"-3.7143483544427744";"913 640 762 / 112 (urgencias)";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"; 
